,id,query,title,lang,pub_date,text,url
42,42,조폐공사,조폐공사 ‘2018 호랑이 불리온 메달’ 출시,ko,2018-03-30 12:38:41+00:00,"2018 호랑이 불리온 메달 실물공개 행사 현장. (제공: 조폐공사) ⓒ천지일보(뉴스천지) 2018.3.30 [천지일보 대전=김지현 기자] 한국조폐공사(사장 조용만)가 29일 한국의 호랑이 불리온 메달 세번째 시리즈인 ‘2018 호랑이 불리온 메달’을 공개했다. ‘호랑이 불리온 메달’은 조폐공사가 한국을 상징하는 메달로 육성중인 제품으로, 매년 새로운 디자인의 제품이 선보이고 있다. ‘2018 호랑이 불리온 메달’은 앞면에 대나무 옆을 위엄있게 걸어가는 호랑이의 모습을 사실적으로 표현했다. 뒷면에는 위변조 방지를 위해 보는 각도에 따라 글자가 변화(Au↔9999)하는 특수기술인 잠상기법을 적용했다. 금 31.1g(2018개 제작), 15.55g(4036개), 7.78g(4036개) 등 세 종류로 한정 수량 제작되며, 조폐공사가 99.99%의 순도와 중량을 보증한다. 2018 호랑이 불리온 메달 앞면 이미지. (제공: 조폐공사) ⓒ천지일보(뉴스천지) 2018.3.30 4월 2일부터 농협은행 전국 지점과 풍산화동양행, 삼성금거래소, 케이앤글로벌 등 전담 판매사를 통해 판매된다. 농협은행은 4월 13일까지만 구매 접수를 받는다. 2주간 고정가격으로 판매된 후 4월 16일부터는 금 시세와 연동해 매일 결정되는 가격으로 전담 판매사를 통해 구입할 수 있다. ‘불리온(bullion)’은 지금(地金), 지은(地銀)처럼 금속 덩어리를 뜻하는데 불리온 메달은 판매가격이 고정된 것이 아니라 판매시점의 국제 금이나 은 가격과 연동돼 변화하는 게 특징이다. 미국 독수리, 중국 팬더, 캐나다 단풍(메이플)처럼 세계 각국의 조폐기관은 자국을 상징하는 동식물을 디자인으로 채택한 불리온 제품을 제조, 판매함으로써 국가 브랜드도 높이고 있다. 2016년 처음 출시된 이후 3년째를 맞이한 조폐공사의 ‘호랑이 불리온 메달’은 국내는 물론 해외 시장에서도 호평받아 현재까지 6개국에 800만달러 규모로 수출됐다. 조폐공사 최성호 영업개발단장은 “매년 정기적으로 새로운 디자인의 ‘호랑이 불리온 메달’을 출시해 대한민국을 대표하는 불리온 메달로 키우겠다”고 밝혔다. 저작권자 © 천지일보 - 새 시대 희망언론 무단전재 및 재배포 금지",http://www.newscj.com/news/articleView.html?idxno=507381
43,43,조폐공사,"조폐공사 화폐박물관, 한국화전 ‘玄_비에 젖다’ 개최",ko,2018-04-24 05:13:24+00:00,"조폐공사 화폐박물관, 수묵화展 ‘玄_비에 젖다’ 에 전시된 작품. (제공: 조폐공사) ⓒ천지일보(뉴스천지) 2018.4.24 국전작가 박수억의 다섯번째 개인전 ‘독도’ 등 산수 수묵화 20여점 전시 4월 24일부터 5월 6일까지 [천지일보 대전=김지현 기자] 한국조폐공사(사장 조용만) 화폐박물관(대전 유성구 소재)은 24일부터 다음달 6일까지 특별전시실에서 ‘玄_비에 젖다’ 수묵화전(水墨畵展)을 개최한다. 이번 전시는 국전작가인 한국화가 박수억의 다섯 번째 개인전으로 ‘독도’ ‘평창’ ‘비에 젖은 산야’ 등 수묵화 작품 20여점을 선보인다. 대덕연구단지에서 연구원으로 근무하면서 수십년을 한국화에 매진해온 박수억 화백은 “눈에 보이는 외적인 완력보다 안으로 감춰진 상상의 의미를 표출했다”고 말했다. 조폐공사 화폐박물관 이강원 차장은 “먹의 농담(濃淡)으로 산수화 전경을 표현한 이번 작품들에서 깊은 사색의 시간을 가질 수 있을 것”이라고 말했다. 조폐공사 화폐박물관, 수묵화展 ‘玄_비에 젖다’ 포스터. (제공: 조폐공사) ⓒ천지일보(뉴스천지) 2018.4.24 저작권자 © 천지일보 - 새 시대 희망언론 무단전재 및 재배포 금지",http://www.newscj.com/news/articleView.html?idxno=514706
44,44,조폐공사,"​[아주초대석]조용만 조폐공사 사장 “현금없는 사회, 위기이자 기회”",,2018-06-24 04:11:05+00:00,,https://www.ajunews.com/view/20180624103643199
45,45,조폐공사,[화폐이야기]'업(業)의 진화' 이뤄가는 조폐공사 :: 대전일보 모바일,ko,,"지난 해 다소 충격적인 제목으로 이목을 끌었던 '너의 췌장을 먹고 싶어'라는 영화가 있었다. 영화는 좀비물이 아닌 청춘멜로 드라마였지만, 이 영화 제목을 통해 새삼 우리 몸에 '췌장'이라는 장기가 있다는 사실이 떠올랐다. 비록 위(胃) 뒤쪽 구석에 위치하며, 존재감 면에서도 오장(五臟)에 크게 밀리지만, 이곳은 혈당관리를 위한 인슐린 호르몬을 분비하고 씹지도 않고 넘긴 탄수화물을 소화시키는 등 일종의 병원 응급센터와 같은 역할을 하고 있다고 한다. '췌장'의 재발견이다. '현금 없는 사회'가 이슈가 되면서 가장 많이 듣는 말 중 하나가 ""이제 한국조폐공사는 할 일이 없어지나요?""이다. 그럴 때마다 우리 공사가 사업의 특성상 지나칠 정도로 보안을 강조하느라 회사에 대한 홍보가 부족했던 것은 아닌지 반성하게 된다. 또 한편으론 '조폐공사'하면 화폐만 떠올릴 정도로 공사가 만드는 다양한 다른 제품에 대해서는 국민의 기억에 남을만한 사건 사고가 거의 없었다는 점에서 약간의 뿌듯함도 느낀다. 조폐공사는 은행권, 주화뿐만 아니라 만 17세가 되면 발급받게 되는 주민등록증, 대학생이 돼 생애 처음으로 떠난 유럽 배낭여행 중 동방의 작지만 강한 나라에서 온 선량한 여행자라는 것을 증명할 수 있는 유일한 증표인 여권, 300대 1의 경쟁률을 뚫고 가문의 자랑거리가 되어 목에 걸게 된 공무원증 등 평생을 살면서 진짜가 아니거나 위변조가 될 가능성이 있다고는 상상하기 어려운 많은 중요한 것들을 만들고 있다. 최근에는 '조폐(造幣)'로 다져진 세계 최고 수준의 위변조방지 역량을 기반으로, 특별한 날 소중한 분께 드리는 선물로 인기가 높은 홍삼, 화장품, 지역 특산품 등을 더욱 안심하고 구매할 수 있도록 정품인증 솔루션을 제공함으로써 감사하는 마음에 격(格)을 더하고 있다. 1951년 설립 이래 근 70년 동안 조폐공사의 가장 중요한 임무가 '조폐'임은 두 말할 필요가 없다. 하지만 '조폐'는 단순히 은행권과 주화의 '제조'가 아니라, 화폐를 매개로 이루어지는 거래 자체에 신뢰를 부여하는 일이기도 하다. 편의점에서 물건을 사고팔면서 주고받는 천 원짜리가 천 원의 가치를 지닌 진짜 지폐라는 믿음이 없다면 거래 자체가 성립할 수 없기 때문이다. 4차 산업혁명 시대에 혁신적인 거래 방식이 나타난다 하더라도 국민들이 안심하고 경제적·사회적 활동을 할 수 있도록 그 거래에 신뢰를 부여하는 것도 '조폐'의 역할이다. 조폐공사는 디지털 시대에도 믿음직스럽게 그 역할을 수행할 것이다. 시계 산업이 정밀기계 산업으로 출발해 패션 산업, 명품산업으로 시대의 변화에 맞춰 진화한 것처럼 우리 공사도 국민의 재산상·신분상 가치를 보호함으로써 신뢰사회 구축에 기여한다는 본질에는 변함없이, 화폐 및 국가 신분증 등을 제조하는 기업에서 조폐·인증·보안을 아우르는 종합 신뢰 서비스를 제공하는 공기업으로 업(業)의 진화를 이루어가고 있다. 그리하여 다가올 2030년에는 가장 혁신적인 공기업, 2030 세대가 가장 일하고 싶어 하는 공기업으로 자리매김할 수 있을 것이라고 믿어 의심치 않는다. ",http://m.daejonilbo.com/mnews.asp?pk_no=1323377
46,46,조폐공사,[화폐이야기]'짝퉁'몰아내는 조폐공사 정품인증 기술 :: 대전일보 모바일,ko,," 한국조폐공사는 은행권, 주화, 수표, 우표, 상품권, 전자여권, 주민등록증, 전자신분증 등 국가 혈액인 유가증권 및 국가 ID(신분증) 제품을 제조·공급하는 공기업이다. 이런 전통적인 사업 외에 최근에 조폐공사의 새로운 사업으로 정품인증 사업이 부상하고 있다. 국내 기업가운데는 '가짜' 상품으로 인해 피해를 입는 곳이 적지 않다. 특히 수출기업의 경우 회사 경영에 막대한 악영향을 미칠 정도다. 이런 상황을 감안, 조폐공사는 67년의 역사동안 화폐제조 과정에서 축적된 세계적 수준의 돈 만드는 기술(위변조방지 기술) 및 기법을 활용, '진품'임을 인정해주는 사업을 벌이고 있다. 2015년 시작한 정품인증 사업은 지난해 전년보다 14배 이상 성장한 109억원의 매출을 올리면서 조폐공사의 새 성장동력으로 자리 잡았다. 조폐공사의 정품인증 사업은 '짝퉁'제품을 방지해 수출기업들을 돕고 브랜드 가치를 높이는 한편으로 관련 기술을 중소업체에 이전, 생산을 위탁함으로써 협력업체의 일자리를 늘리고 동반성장하는 일석이조의 효과를 거두고 있다. 예를 들어 국내 굴지의 한 화장품업체는 조폐공사가 기술연구원을 통해 개발, 공급하는 위조방지 보안라벨을 수출제품에 적용함으로써 해외 시장에서 가짜 상품을 방지하는 데 톡톡한 효과를 보고 있다. 조폐공사는 지난 2월 경북 성주에서 생산되는 참외가 진품임을 인증하는 '지역특산물 위변조방지 보안라벨'을 개발해 공급했다. 정품인증사업이 지역 경제 활성화에도 기여하는 첫 사례이다. 경북 성주군은 우리나라 최대 참외산지로 참외 생산의 70%를 차지하고 있으나 타지역 일부 참외가 성주참외로 둔갑, 유통됨으로써 피해를 입어왔다. 성주군청은 지역내 생산 참외에 '지역특산물 위변조방지 보안라벨'을 부착, 전국 공판장에 출하한다. 구입자는 10㎏ 포장 단위박스 상단부에 부착돼 있는 정품인증 보안라벨의 QR코드를 휴대폰으로 확인하면 성주참외 정품여부와 생산자(농가) 이름을 확인할 수 있다. 조폐공사의 정품인증 기술에는 정품임을 인증하는 보안라벨뿐만 아니라 '특수은화용지와 특수인쇄 기술의 융복합', '2방향 특수형압 기술', '잠상기법 압인기술', '입체이미지 변환 필름 및 스마트폰 이력 추적 기술', '플라스틱 도드라인 보안요소'등 다양한 보안기술이 있다. 제품 특성에 따라 이들 기술을 적절하게 적용된다. 조폐공사의 정품인증 사업은 '짝퉁' 제품으로 인한 국내 제품이나 브랜드 이미지 훼손 등을 방지하는 역할을 수행할 뿐 아니라 사회적 신뢰도 제고를 통해 국민생활 편익에도 기여하고 있다. 우리나라에서 최초로 시행하는 경북 성주군의 '지역특산물 위변조방지 보안라벨'의 성공적 효과가 기폭제로 작용, 정품인증이 농산물은 물론 굴비, 젓갈류, 한우 등 수산 및 축산물에도 확대돼 국민의 먹거리 안전과 농어민 수익증대에도 기여하길 희망한다. 최순용 한국조폐공사 기술사업화팀장 ",http://m.daejonilbo.com/mnews.asp?pk_no=1303576
47,47,조폐공사,한국조폐공사 자회사 인사발령,ko,2018-12-31 12:35:28+00:00,"아네. W-Mall이 망한 이유 설명해 드릴게요. 코로나 때문이기도 하겠지만 가장큰 첫번째 원인은 복잡한 건물의 구조때문입니다. 2개 건물이 연결되어 이동도 불편하고 다른 백화점처럼 확트인 구조가 아니기 때문에 쇼핑하기가 불편합니다. 두번째는 쇼핑 매장의 기획 실패입니다. 쇼핑공간이 보통 6층 이상은 되어야 다양한 매장이 들어올 수 있는데 2층 정도로는 몇개 매장이 못들어 오게 되는거죠. 그리고 세종시 고객의 요구를 충분히 시장조사를 하지 않은 것도 원인입니다. 세종시는 그리 고소득층이 거주하는 도시가 아니라 신세대 젊은 부부가 거주하는 도시라 그에 맞는 매장을 구성해야 하는데 실패했죠.지하는 부드코트 다양한 먹거리, 2층에서 6층까지 쇼핑센터, 최고위층에는 세종시를 전망하는 전망대와 카페로 구성했으면..",https://www.dtnews24.com/news/articleView.html?idxno=534933
48,48,조폐공사,,,,,https://www.hankyung.com/economy/article/201801179483i
49,49,조폐공사,"[클릭국감]조폐공사, 부채비율 늘어도 임직원들은 '성과급 잔치'",ko,2018-10-16 08:42:07+00:00,"한국조폐공사가 부채비율 늘어도 임직원 성과급을 과도하게 지급하는 것으로 나타났다.조폐공사가 심재철 의원에 제출한 '최근 5년간 부채현황과 성과급 지급 결과'에 따르면, 지난해 성과급으로 232억6400만원이 지급됐다. 임원 1인당 평균 6800만원, 직원 1인당 평균 1700만원에 달했다.문제는 부채비율이 늘어나고 있음에도 임직원들은 '성과급 잔치'를 하고 있다는 점이다.2016년도 결산 기준 부채금액은 534억9400만원, 자본금 대비 부채비율이 807%에서 지난해 부채금액 581억9100만원 부채비율이 878%로 증가했다.심 의원은 ""조폐공사의 성과급이 국민 눈높이와는 맞지 않는다""며 ""공사의 과다한 부채비율을 줄여나가는데 더욱 노력해야 할 것""이라고 강조했다.조폐공사는 심 의원이 제기한 임직원 성과급 잔치에 대한 해명 입장을 내놨다.조폐공사 관계자는 ""부채비율은 부채총계를 자본총계로 나눠 산정하는데, 자본금 66억원을 기준으로 부채비율을 선정한 것은 적절하지 않다""며 ""지난해 말 현재 자본 대비 공상의 부채비율은 20% 미만으로 재무 건전성은 공기업 최고 수준을 유지하고 있다""고 밝혔다.이어 ""성과급은 '공공기관 운영에 관한 법률'에 따라 정부 경영평가 결과에 따라 기재부가 지급률을 정해 통보해 기관 재량이 개입될 여지가 없다""고 강조했다.박병주 기자 중도일보(www.joongdo.co.kr), 무단전재 및 수집, 재배포 금지",http://m.joongdo.co.kr/view.php?key=20181016010006474
50,50,조폐공사,[화폐이야기] 4차 산업혁명에 대비하는 조폐공사의 '스마트 팩토리' :: 대전일보 모바일,ko,,". 우리나라 인구는 5000만 명 정도이다. 사람들 숫자만큼 각자 인생의 목표도 다양할 것이다. 하지만 대체적으로 사랑하는 사람들과 좀 더 편안하고 행복한 삶을 영위하는 것이 목표가 아닐까 생각된다. 앞으로의 삶이 우리가 바라는 대로 이뤄질까. 미래가 궁금할 때는 과거를 되돌아보는 것도 하나의 방법이 될 수 있다. 유관순 열사, 안중근, 윤봉길 의사는 일제강점기 조선의 독립을 위해 싸우신 독립 운동가이다. 이 분들은 왜 젊은 나이에 독립 운동을 하시다가 돌아가셔야 했을까. 그리고 수많은 선조들이 만주, 사할린 및 일본 등으로 강제 징용돼 온갖 고초를 겪으셨을까. 다양한 이유와 시대적 배경이 있겠지만, 김태유 서울대 산업공학과 교수는 조선이 산업혁명에 실패한 것이 이유 중 하나라고 설명한다. 19세기 중반 일본과 조선에 서구 열강의 개방 압력이 있었다. 1853년 일본에 흑선(黑船)을 몰고 온 미국 페리 제독과, 1866년 프랑스가 함대를 이끌고 강화도에 침략한 사건(병인양요)이 대표적이다. 이때 일본과 조선은 서양의 대포와 총을 보고 기술격차를 실감한다. 그러나 이후 대처 과정에서 일본은 메이지 유신으로 서구 문물을 받아들이고 근대화에 성공하지만, 조선은 실패하면서 쇠락한다. 김 교수는 ""산업혁명의 성공은 곧 패권을 갖는 것""이라고 말한다. 클라우스 슈밥(Klaus Schwap) WEF(세계경제포럼) 회장은 2016년 다보스 포럼에서 ""기술변화 속도를 따라잡지 못하는 국가와 기업은 도태할 것"" 이라고 밝힌 바 있는데, 여기에서 기술은 4차 산업혁명과 관련된 기술이다. 우리의 미래가 4차 산업혁명에 대한 성공적인 대응 여부에 달려있다는 얘기이다. 세계적인 4차 산업혁명 물결에 안착하기 위해 한국조폐공사는 다양한 분야에서 노력을 경주하고 있다. 크게 두 가지 카테고리로 분류할 수 있는데 첫째 4차 산업혁명에 적합한 신사업을 발굴해 추진하는 것이고, 둘째는 기존 보안제품과 생산체제를 4차 산업혁명의 흐름에 맞추어 변화시키는 것이다. 전자는 블록체인, 플랫폼 서비스, 모바일상품권 등이고, 후자는 스마트 공장 구축이 대표적이다. 스마트 공장은 다양하게 설명되나, 일반적으로 제조업과 정보통신기술(ICT)을 융합해 제조 경쟁력을 높이는 것으로, 생산 정보의 디지털화(Digitalization)와 데이터가 연결된 공장(Connected Factory)이라고 정의한다. 최근 조폐공사는 대내·외 생산 환경 변화에 유연한 대응 능력을 제고하고 격(格)이 다른 무결점 제품 생산기반 마련을 위해 생산·품질 통합 관리시스템을 구축하고, 시스템 이름을 '모아시스템' 으로 정했다. 이 시스템을 활용하면 생산과 품질을 통합관리하고, 현장의 설비의 데이터를 수집하여 다양한 분석이 가능하다. 조폐공사가 4차 산업혁명 시대의 물결에 안착해 안으로는 화폐, 전자여권 등 무결점의 보안제품을 제조·공급해 국민들이 안심하고 사용할 수 있는 환경을 구축하고, 밖으로는 해외 수출을 늘리는 등 지속 가능한 기업이 돼 보안제품 분야에서 글로벌 패권을 선점할 것임을 확신한다. 강대화 한국조폐공사 스마트워크추진단 차장(공학박사) ",http://m.daejonilbo.com/mnews.asp?pk_no=1349386
51,51,조폐공사,"[포토] 한국조폐공사, 한미우호의 요람 '주미대한제국공사관' 메달 출시",,2018-05-14 00:00:00+00:00,,http://biz.newdaily.co.kr/site/data/html/2018/05/14/2018051410042.html
52,52,조폐공사,,ko,2018-06-15 00:23:00+00:00,"남자 평균급여 1위 '한국감정원', 여자 1위 '한국조폐공사' 대한석탄공사 평균 22.9년 근속, 근속기간 가장 길어 잡코리아가 국내 공기업의 평균급여, 근속연수 등 주요 정보를 정리했다.(사진제공=잡코리아) [아웃소싱타임스 이윤희 기자] 고용안정성과 복리후생등을 이유로 공기업에 관한 취업준비생들의 관심이 높은 가운데 국내 공공기업 중 직원 평균 급여가 가장 높은 곳은 '한국전력기술'인 것으로 나타났다. 한국전력기술 직원들의 평균 급여는 9228만원이었다. 취업포털사이트 잡코리아가 공공기관 경영정보시스템 '알리오'에 공시된 35개 공기업의 정규직 현황을 조사한 결과, 지난해 기준 1인 평균 급여액이 가장 높은 기업은 연 9227만 9000원을 받는 한국전력기술이었다. 뒤이어 ▲한국서부발전(9150만) ▲한국마사회(8978만) ▲한국동서발전(8950만) ▲한국감정원(8939만) ▲한국수력원자력(8885만) ▲한국중부발전(8753만) ▲한국남부발전(8723만) ▲인천국제공항공사(8638만) ▲한국가스공사(8435만) 순으로 드러났다. 또한 조사 결과, 성별별 급여가 높은 기업이 이와는 다르게 나타나 눈길을 끌었다. 남성의 경우 한국감정원이 평균급여 9536만으로 가장 높았으며 뒤이어 한국서부발전 9485만, 한국전력기술에서 9437만, 한국동서발전이 9249만의 급여를 받는 것으로 조사됐다. 반면 여성의 경우 전체 평균급여 10위권 안에 들지 못한 '한국조폐공사'가 8438만원의 평균 급여를 지급하는 것으로 조사돼 가장 높았다. 7719만원의 평균 급여를 지급하는 한국석유공사가 여성 순위권 2위를 차지했지만, 마찬가지로 전체 순위 10위권 안에는 들지 못했다. 남성 순위 5위를 차지한 한국마사회는 여성 직원들에게 7487만원의 급여를 지급하고 있으며, 여성순위는 3위를 차지했다. 한국마사회는 전체 평균 급여 순위에서도 3위에 올랐다. 이어 국내 공기업의 지난해 평균 근속연수 상위 10개사도 공개됐다. 남녀 통틀어 전체 근속연수가 가장 높은 기업은 '대한석탄공사'로 평균 22.9년간 근속 중인 것으로 나타났다. 뒤따른 한국조폐공사는 평균근속연수가 22.0년으로 1위를 차지한 대한석탄공사보다 약 9개월의 차이를 보였다. 3위에 오른 한국철도공사는 20.3년으로 조사 돼, 1,2위인 대한석탄공사와 한국조폐공사와는 2년가량 차이를 보였다. 뒤이어 ▲한국토지공사(18.7년) ▲한국방송광고진흥공사(18.4년) ▲한국전력기술(17.7년) ▲한국전력공사(17.0년) 등이 있었다. 특이점은 급여 순위는 남녀간 차이가 컸던 반면, 평균 근속연수는 성별별 차이가 크게 나타나지 않았다는 것이다. 남성의 경우 근속연수가 가장 긴 기업은 전체 1위를 차지했던 '대한석탄공사'로 약 23년을 재직하는 것으로 조사되었는데, 해당 기업은 여성 순위에서도 평균 19.1년으로 2위를 차지했다. 또한 전체 2위를 차지했던 한국조폐공사는 여성의 경우 약 23.7년으로 다른 기업보다 월등히 높은 수치로 1위를 차지하였으며, 남성 순위에서도 약 21.6년 간 근속하는 것으로 집계돼 2위를 차지했다. 그러나, 근속연수가 가장 긴 '대한석탄공사'의 경우 전년대비 직원 감소폭은 가장 높았다. 2016년에는 약 1374명이 재직 중이었으나 지난해인 2017년에는 1266명이 재직, 약 108명에 달하는 근로자가 줄어들었다. 반면 한국전력공사와 한국철도공사는 2017년 근로자수가 전년대비 각각 690명, 622명 증가해 재직 근로자가 가장 많이 증가한 것으로 조사됐다. 두 기업은 지난 2017년 기준 공기업 전체 직원수에서도 1,2위를 차지하였는데, 한국 철도공사가 지난해 총 2만 7576명이 재직, 전체 직원수가 가장 많은 것으로 집계됐다. 2위를 차지한 한국전력공사는 철도공사보다 약 6000명이 적은 2만 1616명이 재직 중인것으로 나타났다. 뒤이어 한국수력원자력(주)가 1만 1830명의 근로자를 채용하고 있는 것으로 나타났지만, 1,2위인 한국철도공사, 한국전력공사와는 높은 차이를 보였다. 한국토지주택공사(6448명) 한전KPS(5693명)등이 뒤를 이었으나 마찬가지로 상위권과는 높은 차이를 나타냈다. 한편 지난해 집계된 최근 3년간 공기업 전체 직원 수는 2017년 약 12만 1696명이며, 이는 전년대비 3.6% 약 4185명 증가된 수치이다. 저작권자 © 아웃소싱타임스 무단전재 및 재배포 금지",https://www.outsourcing.co.kr/news/articleView.html?idxno=82268
53,53,조폐공사,"조폐공사 화폐박물관, 수묵담채화展 '자연의 향을 담다' 개최",ko,2018-10-02 10:52:46+00:00,"마술사 주문에 걸린 당신, 장미꽃에 매료되다 [충청투데이 이상복 기자] 1000만 관광객이 찾고 있는 아름다운 관광도시 단양군이 이색 경관 조형물을 설치해 또 다른 볼거리로 시선을 붙잡고 있다.22일 단양군에 따르면 지역을 ...",https://www.cctoday.co.kr/news/articleView.html?idxno=1165303
54,54,조폐공사,​[아주초대석]Who? 조용만 한국조폐공사 사장,,2018-06-24 04:13:42+00:00,,https://www.ajunews.com/view/20180624105703206
