	id	query	title	lang	pub_date	text	url
27	27	조폐공사	명절 때마다 지하 금고에서 돈 꺼내는 한은…돈은 어디서, 금고는 어디에		2016-09-16 00:00:00+00:00		https://biz.chosun.com/site/data/html_dir/2016/09/16/2016091600216.html
28	28	조폐공사	카버코리아-한국조폐공사 위변조방지 보안기술 연구개발 협약	ko	2016-12-28 09:09:53+00:00	※ 본 사이트에 게재되는 정보는 오류 및 지연이 있을 수 있으며, 그 이용에 따르는 책임은 이용자 본인에게 있습니다. EBITDA 마진율	https://www.sedaily.com/NewsVIew/1L5F7YKY92
29	29	조폐공사	[경향포토]이중섭 탄생 100주년 기념메달...'흰소' 등 작품 디자인	ko	2016-05-26 02:59:01+00:00	한국조폐공사가 26일 서울 마포구 제품홍보관에서 화가 이중섭 탄생 100주년을 맞아 출시한 기념메달을 선보이고 있다. 금메달 1종과 은메달 2종으로 구성된 기념메달에는 '흰소' '두 어린이와 복숭아' '꽃과 어린이' 등의 일부가 화가의 초상과 함께 디자인되었다. 이 기념메달은 오는 5월30일부터 6월10일까지 국민은행 및 농협은행과 공식 판매권자인 풍산화동양행에서 선착순 예약접수를 받는다. 	http://news.khan.co.kr/kh_news/khan_art_view.html?art_id=201605261159011
30	30	조폐공사	테크비즈코리아 2016 개막	ko	2016-12-13 07:11:00+00:00	전자신문사는 연구기관 신기술 이전을 지원하는 `테크비즈코리아 2016`을 13일 서울 강남구 삼성동 코엑스에서 개최했다. 김영호 미래과학기술지주 사장, 강훈 한국과학기술지주 사장, 김화동 한국조폐공사 사장, 신용현 국민의당 의원, 이상민 더불어민주당 의원, 구원모 전자신문사 대표, 홍남기 미래창조과학부 1차관, 이상훈 ETRI 원장, 이규호 한국화학연구원 원장(왼쪽부터)이 테이프 커팅을 하고 있다. 윤성혁 기자 shyoon@etnews.com	https://m.etnews.com/20161213000409?obj=Tzo4OiJzdGRDbGFzcyI6Mjp7czo3OiJyZWZlcmVyIjtOO3M6NzoiZm9yd2FyZCI7czoxMzoid2ViIHRvIG1vYmlsZSI7fQ%3D%3D
31	31	조폐공사	구미시, 박정희 뮤지컬에 이어 기념우표·메달·휘호·탁본집까지	ko	2016-06-13 02:04:04+00:00	40억원을 들여 내년 ‘박정희 대통령 제100회 탄신제’를 준비하고 있는 경북 구미시가 박 전 대통령의 기념우표와 메달을 만들고 휘호와 탁본집도 발간할 계획인 것으로 밝혀졌다. 13일 구미참여연대가 정보공개청구를 해서 구미시로부터 받은 자료를 보면, 구미시는 2억원을 들여 박 전 대통령의 기념우표와 메달을 만들어 판매할 계획을 세워두고 있다. 제작 수량은 우표 3만장, 우표첩 1만5000개, 메달 1000개다. 구미시는 8월 우정사업본부, 한국조폐공사와 함께 기념우표와 메달의 디자인을 협의할 예정이다. 구미시는 또 박 전 대통령의 휘호와 탁본집을 발간해 전시할 계획도 세워 놓았다. 박 전 대통령이 쓴 글씨와 그림 등을 모아 휘호와 탁본집을 내는 데는 1억원이 들어간다. 9월부터 제작을 시작해 내년 4월 박정희체육관과 문화예술회관 등에서 전시회를 열 계획이다. 박 전 대통령을 소재로 한 창작 뮤지컬 은 조우석씨가 쓴 이라는 책을 원작으로 해 만들 예정이다. 제작비 20억원, 공연비 8억원 등 모두 28억원이 들어간다. 내년 6월부터 뮤지컬 순회공연을 시작할 계획이다. 구미시는 “박 전 대통령 제100회 탄신제 관련 사업과 예산 등을 공개하라”는 구미참여연대의 정보공개청구를 거부하다가, 지난 10일 일부 계획을 공개했다. 최인혁 구미참여연대 사무국장은 “구미시는 박 전 대통령 100주년 사업의 전체적인 계획을 공개하고 이에 대한 시민들의 의견을 수렴하는 절차를 거쳐야 한다. 이를 바탕으로 박 전 대통령 뮤지컬 등 논란이 되는 사업은 취소해야 한다”라고 말했다. 구미시는 지금까지 박정희 대통령 민족중흥관 건립(58억5000만원), 박정희 대통령 생가 주변 공원화 사업(286억원), 새마을운동 테마공원 조성 사업(870억원), 박정희 대통령 역사자료관(200억원) 등 박 전 대통령을 기념하는 사업에 예산을 쓰거나 쓸 계획이다. 새누리당 소속인 남유진 구미시장은 지난 2013년 11월14일 ‘박정희 대통령 제96회 탄신제’에 참석해 기념사를 하면서 “박정희 대통령은 ‘반신반인’(반은 신, 반은 인간)”이라고 말하기도 했다. 구미기독교청년회(구미YMCA)가 지난달 27일 여론조사기관 디오피니언에 맡겨 실시한 여론조사(500명)에서 구미시민 응답자의 70.9%가 박 전 대통령을 긍정적으로 평가한다고 답했다. 하지만 박 전 대통령 제100회 탄신제 행사에 대해서는 76.8%가 ‘과하다’라고 답했다. 구미시는 ‘박정희 대통령 제100회 탄신제’를 계획대로 준비한다는 방침이다. 대구/글·사진 김일우 기자 cooly@hani.co.kr	https://m.hani.co.kr/arti/area/area_general/747914.html
32	32	조폐공사	[날로 치열해지는 위변조와의 전쟁] 뚫느냐 막느냐 그것이 문제로다	ko	2016-06-11 15:01:00+00:00	지폐·여권 등 위조 범죄 꾸준히 발생.. 스마트폰 앱으로 진위 가리는 기술 나와 지난 5월 28일 제주도의 한 대학에서 중국인 유학생이 경찰에 붙잡혔다. 위조한 여권으로 토플 대리 시험을 치려다 시험 감독관에게 걸렸다. 조잡하게 위조한 여권이라 감독관에 걸렸을 뿐 위조의 세계는 좀 더 복잡하고 위험하다. 세계적으로 늘어나는 난민과 불법 입국에 여권 위조 기술은 나날이 발전하는 중이다. 프랑스 파리 테러범이 공항을 유유히 빠져나갈 수 있었던 것도 위조 여권 때문이었다. 위조 여권으로 공항을 무사통과하는 사건은 국내에서도 자주 일어난다.특히 중국 100위안화는 전문 위조 범죄 조직의 단골 타깃이다. KEB하나은행 위변조대응센터의 유진구 차장은 “1999년, 2005년 발행 100위안화 위조지폐가 가장 많이 적발되고 있다”며 “중국을 갔다가 돌아온 한국 여행객이 100위안화 위조지폐로 바뀌치기 당해 국내로 가지고 왔다가 발견되는 사례가 잦다”고 말했다.위조 여권이나 지폐는 빙산의 일각이다. 주민등록증, 공공기관 신분증, 금괴, 채권, 수표에 토익성적표, 자격증, 졸업 학위까지 위변조의 범위가 넓어지고 있다. ‘위조와의 전쟁’. 그 창과 방패의 싸움을 들여다봤다.‘더 복잡하게 그리고 더 단순하게’. 이 모순된 원칙이 중요한 세계가 바로 위조 방지 시장이다. “보는 각도에 따라 문자의 색이 달라질 뿐만 아니라 물결 모양으로 움직이게 보이는 색 변환 잉크, 색깔과 모양이 훨씬 복잡하고 화려한 홀로그램 기술을 최근 은행권에 적용하고 있습니다. 제조 기술은 복잡해 그만큼 위조하기도 어렵습니다. 그러나 전문가가 아니더라도 시각적으로 쉽게 구분할 수 있습니다. 복잡하면서도 눈으로는 수월하게 확인할 수 있게 만드는 게 위조 방지 기술의 핵심입니다.” 류진호 한국조폐공사 기술연구원 위조방지센터장의 설명이다.중국 인민은행은 100위안권을 지난해 11월 새로 바꿨다. 지폐 앞면의 ‘100’ 숫자가 보는 각도에 따라 ‘금색→담홍색→녹색’으로 변한다. 특수 소재인 색 변환 잉크를 썼기 때문이다. 만졌을 때 그림에 따라 오돌토돌하게 느껴지게 하는 특수 용지와 인쇄 기술도 새 100위안권에 담았다. 한국 지폐에도 적용된 기술이다. 사실 위조 방지 기술에서 이 정도는 ‘초급’에 속한다. 새로운 기술이 속속 선보이는 중이다. 홀로그램 기술만 해도 진화를 거듭하고 있다. 홀로그램이 지폐 위조 방지 기술로 첫 선을 보인 건 28년 전인 1988년이다. 오스트리아가 5000실링 은행권에 처음 적용했다. 보는 각도에 따라 문양의 형태와 색이 변하는 기술이다. 이후 1997년 독일은 100마르크 안 홀로그램에 ‘디메탈라이징’ 기술을 더했다. 표면에 나노 단위로 금속을 입혀 좀 더 얇고 정밀한 형태의 홀로그램이 나타나게 했다. 2010년 필리핀은 90도로 지폐를 돌려 봤을 때 전혀 다른 색이 나타나도록 한 ‘DID’ 홀로그램을 활용해 500페소 은행권을 만들었다.최근 2~3년 사이 전혀 다른 차원의 위폐 방지 홀로그램도 등장했다. 2014년 이스라엘 중앙은행은 50셰켈권에 포토몰리머 홀로그램을 적용했다. 알루미늄이 아닌 특수 플라스틱 소재로 만든 홀로그램 문양이다. 금속 성분보다 훨씬 세밀한 홀로그램이라서 위조가 한층 어렵다. 지난해 11월 유럽중앙은행(ECB)은 새 20유로 지폐를 내놨다. 앞면에서 볼 때와 뒷면에서 볼 때 다른 문양이 나타나는 홀로그램 신기술을 담았다. 다른 무늬의 홀로그램을 나노 단위로 겹쳐 찍어내는 기술이 적용됐다.위조 방지 기술은 지폐뿐만 아니라 신분증·보안문서·증명서에도 폭넓게 사용된다. 눈에 보이지 않는 형광잉크로 인쇄해 인식기로 위변조 여부를 쉽게 판별할 수 있는 ‘형광 보안 패턴’, 정해진 대역의 빛 파장에만 반응하는 특수물질을 첨가한 ‘특수 물질 용지’는 진품 증명서, 시험 성적서 용지, 보안 문서 용지에 이미 활용되고 있는 기술이다. 지폐 가운데 특수 소재인 폴리머를 활용해 투명창을 만들고 그 안에 보안 문양을 집어넣는 위변조 방지 기술은 호주·피지·몽고·카자흐스탄 은행권을 통해 이미 선보였다. 기념주화나 금괴 같은 금속 소재에도 위조 방지 기술을 적용할 수 있다. 3차원 프린팅 기술로 주화 안팎에 다양한 금속 소재를 조합해 새겨 위변조를 막는 ‘금속 소재 감성 기술’이 최근 나왔다. 보는 각도에 따라 다른 문양이 나타나는 ‘요철 잠상’은 지폐뿐 아니라 금속 주화나 제품에도 적용할 수 있다.위조 방지 기술에도 스마트 기능이 빠질 수 없다. 스마트폰 기술을 응용해 위변조를 가려내는 기법이 대표적이다. 5월 26일 대전 유성구 한국조폐공사 기술연구원에서 ‘위조 방지기술협의회’가 열렸다. 외교부와 대검찰청, 경찰청 등 11개 기관 20여 명이 참석했다. 주제 발표를 맡은 길정하 조폐공사 위조방지센터 수석선임연구원은 정보통신기술(ICT)과 위변조 방지 기술의 결합을 소개했다. “스마트폰으로 지폐 사진을 찍어 올리면 자동으로 위조 지폐 여부를 가려주는 프로그램이 나왔다”며 “네덜란드 중앙은행에서 유로화 위변조 검증 차원에서 실제 운용 중”이라고 설명했다.‘인트로 뷰’란 명칭의 스마트 입체 필름도 차세대 위조 방지 기술이다. 스마트폰 전용 앱으로 얇은 필름에 숨겨진 입체 문양을 확인할 수 있다. 인증서·신용카드·신분증은 물론 플라스틱 용기에까지 적용할 수 있는 기술이다. 겉보기엔 일반 용지지만 스마트폰 앱을 통해 숨어있는 보안 인증 코드를 읽어낼 수 있는 ‘암호화 보안코드(히든 코드)’도 개발됐다.위변조 방지 기술은 각종 기계 봉인 장치로도 응용할 수 있다. 주유기, 전기·가스 계량기, 택시 미터기 등에 달 수 있는 ‘전자 봉인 보안모듈’이 한 사례다. 사물인터넷(IoT) 기술을 적용해 기기 안의 디지털 정보를 보호하면서 위변조도 함께 막는 장치다.최근 주목 받고 있는 위변조 방지 기술은 모바일 상품권, 쿠폰, 선불카드와 모바일 출입증, 신분증 영역이다. 손에 직접 잡히지 않는 디지털 상에서도 위변조를 방지하는 보안 소프트웨어 기술에 개발 경쟁도 치열하다.보안을 뚫으려는 창이 날카로워지면서 이를 막으려는 방패도 더욱 두꺼워지는 위변조 방지의 세계는 여전히 진화 중이다. 지난해 적발된 원화 위조지폐는 총 3031장이었다. 1년 전 3907장에 비해 22.4% 감소했지만 해마다 수천 장의 위조지폐가 여전히 발견된다. 길정하 수석선임연구원은 “한국 은행권을 위조한 지폐는 다행히 유럽 유로화나 중국 위안화에 비해 품질 수준이 높지 않고 잉크젯, 레이저 인쇄로 하는 수준”이라면서도 “현 한국 은행권은 2006년 개편됐는데 나온 지 이제 10년이 넘어간다”고 우려했다. 위조 범죄가 늘고 있고 위조 기술도 발달하고 있어 한국 은행권도 안전하다고 볼 수 없다는 것이다. 그는 “위조 기술의 변화에 따라 위조 방지 기술을 축적해 나가고 있다”고 덧붙였다.세종 = 조현숙 기자 newear@joongang.co.kr	https://news.joins.com/article/20157914
33	33	조폐공사	수표 위조가 더 힘들다?	ko	2016-04-03 09:55:49+00:00	진짜 그래요? 수표에도 숨은 그림이나 형광, 색변환잉크 등 기본적인 위조방지 장치가 들어 있다. 가령 수표 앞면의 ‘자기앞수표’ 글자는 보는 각도에 따라 금색에서 녹색으로 변해 컬러복사기로 위조한 수표를 쉽게 찾아낼 수 있다. 하지만 지폐만큼 많은 위조방지 장치가 들어 있지 않다. 한국은행 발권정책팀의 김상규 과장은 “중앙은행이 발행하는 화폐와 달리 수표는 개별 은행들이 조폐공사에 발행을 의뢰하기 때문에 많은 위조장치를 하면 그만큼 비용이 늘어난다. 수표는 은행에서 번호를 확인하고 잔고가 있을 때만 현금을 지급하는 것이어서 은행들로서는 위조 수표로 피해 볼 일이 크게 없다”고 말했다. 위조 수표는 받는 개인이 손해를 보기에 일종의 ‘사기’다. 개인이 수표의 위조 여부를 확인할 수 있는 간단한 방법은 수표 아래쪽 여러 숫자 가운데 중앙 부분의 은행 개별지점 고유번호(오른쪽 상단 번호와 일치)에 스카치테이프로 붙였다 떼어 보는 것이다. 이 부분은 지점에서 직접 인쇄를 하기 때문에 스카치테이프에 잉크가 묻어나오면 진짜, 그렇지 않으면 가짜 수표일 가능성이 크다. 2009년부터 발행하기 시작한 5만원권에는 세종대왕, 율곡 이이, 퇴계 이황 등 남성 대신 신사임당의 초상이 들어갔다. 최초로 여성이 등장했다고 알려져 있지만, 우리나라 지폐에 여성이 처음 등장한 것은 1962년으로 거슬러 올라간다. 한국외환은행(현 KEB하나은행)에서 위조지폐 감별 전문가로 일한 서태석씨가 조사한 자료를 보면, 그해 5월에 발행된 100환권 안에 한복을 차려입은 어머니와 색동옷을 입은 아들이 저금통장을 흐뭇하게 바라보는 장면이 디자인돼 있다. 국민에게 저축을 장려하려는 의도로 만들어진 지폐였지만 제3차 긴급통화조치로 24일 만에 유통이 정지돼 최단명 화폐가 됐다. 1970년대 기념주화(동전)에는 선덕여왕과 유관순이 등장하기도 했다. 이근영 선임기자	https://www.hani.co.kr/arti/science/science_general/738038.html
34	34	조폐공사	'SNL8' 황우슬혜, 신동엽 반하게 한 섹시댄스	ko	2016-11-13 08:25:00+00:00	"배우 황우슬혜가 tvN 'SNL 코리아8'에 출연해 화제다.tvN 'SNL 코리아8' 화면 캡처 ©(주) 데일리안 무단전재 및 재배포 금지 배우 황우슬혜가 tvN 'SNL 코리아8'에 출연해 화제다.12일 방송된 tvN 'SNL 코리아8'에서는 황우슬혜가 호스트로 출연했다.이날 황우슬혜는 신동엽과 '혼술남녀' 코너를 꾸몄다. 황우슬혜는 ""남자 친구한테 춤 보여주려고 준비했다""며 섹시 댄스를 선보였다. 황우슬혜의 춤을 본 신동엽은 ""너무 예쁘고 섹시하다. 남자 친구 한테 보여주고 싶은 춤 한 번만 더 춰달라""고 했다.이를 들은 황우슬혜는 ""너 1년 뒤에 뭐라고 했냐. 나 춤추는 거 싸구려처럼 보인다고 하지 않았냐""며 신동엽의 뺨을 때려 웃음을 자아냈다.이날 또 황우슬혜는 S.E.S의 히트곡 'I'm your girl'에 맞춰 완벽한 안무를 선보였다. 황우슬혜는 섹시하면서도 귀여운 매력을 동시에 뽐냈다."	https://www.dailian.co.kr/news/view/597561
35	35	조폐공사	장애인등록증 무료 등기우편으로	ko	2016-01-29 08:40:03+00:00	충북 영동군(군수 박세복)은 2월부터 장애인등록증 신청부터 발급까지 한 번에 해결할 수 있는‘장애인등록증 등기우편 배송 서비스’를 시행한다. 그동안 장애인들이 장애인등록증을 발급받기 위해서는 읍면사무소를 2회 방문해야하는 번거로움이 있었지만 이제는 편하게 장애인등록증을 발급 받을 수 있다. 이번 서비스 시행으로 장애인등록증 발급과정이 기존 5단계에서 군청과 읍면 경유가 생략돼 조폐공사 제작, 대덕우체국 접수, 신청인 우편배달의 3단계로 간소화되며 발급기간도 15일에서 4일로 대폭 단축된다. 앞으로 장애인들은 장애인등록증 신청을 위해 읍면사무소를 한 번만 방문하면 집에서 편리하게 등기우편으로 받을 수 있으며, 배송비도 군이 부담해 시간과 비용을 줄일 수 있게 됐다. 또 배달 과정도 인터넷 우체국을 통해 실시간 조회가 가능해 분실사고를 대비할 수 있게 됐다. 군 관계자는“앞으로도 장애인을 위한 원스톱 민원 처리를 포함한 장애인 복지와 편의 증진 시책을 계속 발굴하고, 장애인을 위한 나눔과 소통의 따뜻한 복지행정을 실현하도록 최선을 다하겠다”고 말했다.	http://www.hkdnews.kr/news/articleView.html?idxno=3656
36	36	조폐공사	일본서 한국은행권 찍어 부랴부랴 화폐개혁	ko	2016-10-08 15:44:06+00:00	[중앙은행 오디세이] 북한에 넘어간 은행권과 인쇄 원판 1990년 개봉된 영화 ‘남부군’은 안성기·최민수·최진실 등이 출연해 30만 명의 관객을 동원했던 당대의 블록버스터였다. 이 영화는 남한에서 빨치산 활동을 했던 지식인 이태의 경험담을 바탕으로 했다. 그의 증언에 따르면 빨치산들은 남한의 토벌부대에 쫓겨 산속을 헤매면서도 배낭에는 조선은행권을 담아 다녔다. 잠깐 쉬는 동안에는 물과 땀에 절어 엉겨 붙은 돈을 정성스럽게 한 장 한 장 펴서 널어 말렸다. 4명밖에 안 되는 낙오병들은 산속에서는 쓸 수도 없는 그 돈을 서로 훔치기까지 했다. 사유재산이 없는 공산사회를 꿈꾸던 그들이 화폐에 대한 소유욕을 버리지 못했다는 것은 아이러니다. 그 돈은 어디서 구한 것일까?해방 직후 남북한은 화폐문제에 관해 접근방식이 완전히 달랐다. 북조선을 점령한 소련군은 북조선중앙은행을 세운 뒤 47년 12월 화폐개혁을 단행했다. 그리고 직업에 따라 교환비율과 한도를 달리해 일제강점기 때 쓰던 돈을 인민권(북한 화폐)으로 교환했다. 극심한 저항과 재산권의 변동이 뒤따르는 사회주의 혁명이었다.[일제강점기 때 쓰던 지폐 1950년까지 사용]이에 비해 남한은 현상유지책으로 버텼다. 북한의 화폐개혁 직후 미 군정청도 화폐개혁을 검토했지만, 사회 혼란이 걱정돼 차일피일 미뤘다. 46년 초 공산당원들이 100원권 위조지폐를 만들어 온 사실이 밝혀진 후에도 구 화폐를 고집했다(조선정판사 사건, 2014년 10월 12일 제2화 참조). 이후 출범한 대한민국 정부도 화폐개혁은 엄두를 내지 못했다. 결국 신설되는 한국은행이 조선은행의 이름이 적힌 화폐를 발행하는 전대미문의 결정을 내렸다(최초의 한국은행법 제117조). 이미 인쇄해 둔 조선은행권이 아깝다는 이유에서 내린 그 결정은 무신경과 무사안일의 극치였다.북한은 2년 전 회수한 조선은행권을 남한에서 뿌릴 수도 있었다. 그러나 그럴 필요도 없었다. 조선은행권을 제조하던 조선서적인쇄주식회사 임직원들이 전쟁이 터지자마자 인쇄기와 인쇄원판들을 내팽개치고 피난 갔기 때문이다. 북한군은 5전부터 1000원까지 6종의 지폐 중 제일 많이 쓰는 100원권 인쇄원판을 골라 돈을 찍기 시작했다(1910년부터 59년까지 우리나라에는 동전이 없었다). 이것이 화폐대란의 첫 번째 원인이었다.그런데 6월 28일 한국은행 본점을 접수한 북한군은 눈이 휘둥그레졌다. 지하금고에 가보니 금괴 260㎏과 은괴 16t이 있지 않은가! 거기에 더해서 105억원에 이르는 미발행은행권이 고스란히 있었다. 처음에는 웃었지만 은괴 16t과 지폐 1억장을 나르려니 북한군 병사들의 허리가 부러질 지경이었다. 국군에 쫓기는 빨치산 이태의 배낭에 있던 지폐가 바로 그 돈이었다. 이것이 화폐대란의 두 번째 원인이었다.이 어처구니없는 일들로 인해 처벌 받은 사람은 아무도 없다. 이승만 대통령부터 아무 준비도 없이 피난 갔기 때문이다. 대통령은 27일 새벽 측근들만 데리고 목포까지 피했다가 너무 심했다는 판단에 따라 다시 대전으로 올라와 충남지사 관저에 머물렀다. 그날 밤 10시 김유택 재무차관이 궂은 비를 맞으며 서울에서 내려오자 그를 불러 금괴와 은행권, 그리고 홍삼의 행방을 추궁했다. 김 차관이 “금괴는 반출했지만, 은행권과 홍삼은 어쩔 수 없이 그대로 두고 왔다”고 하자 노발대발했다. 방귀 뀌고 큰 소리 치는 격이었다.[인천상륙 맞춰 조선은행권 퇴출 결정]다음날 대통령은 ‘금융기관 예금지급에 관한 특별조치령(긴급명령 제2호)’을 발표했다. 한 세대 당 1주일에 3만원, 한 달에 7만원으로 예금인출액을 제한하는 내용이었다. 한국은행도 비상대책을 세웠다. 한국은행의 6개 지점을 통틀어 미발행은행권은 40억 원에 불과했고, 그것이 고갈되는 것은 시간문제였다.29일 구용서 한은총재는 도쿄지점으로 전화를 걸었다. 그리고 일본 대장성 인쇄청을 통해 1000원권과 100원권을 새로 제작할 것을 지시했다. 만일 보름 안에 그 일을 끝내지 못하면, 대전 시내 은행들의 자기앞수표 용지를 회수해 그 위에 한국은행 총재의 도장을 찍고 임시화폐로 써야 한다고 다급함을 알렸다.지시를 받은 김진형 도쿄주재 부총재는 연합군 최고사령부(SCAP)를 찾아가 통사정을 했다. “1초가 아까운 지경”이라는 말을 들은 최고사령부는 일본 관료들을 압박했다. 노동자들이 툭하면 파업을 해서 최고사령부가 골치를 썩일 때였다. 7월 1일 대장성 인쇄청의 이지치 타츠오(伊地知辰夫) 장관은 “이럴 때 연합군에 최대한 협조하는 것이 일본이 살 길”이라는 비장한 훈시와 함께 무기한 철야근무를 명령했다. 지시를 받은 기술자들은 일요일인 2일 하루 만에 도안을 완성했다. 도안을 본 김진형은 대통령과 광화문의 모습이 실제와 다르다며 집에서 사진을 가져왔다. 그것을 토대로 도안이 수정되자 살인적인 강행군이 뒤따랐다. 미군이 작업자들에게 총을 겨누며 쉬지도 못하게 보채는 바람에 보통 6개월 걸리는 작업이 열흘 만에 끝났다.7월 13일 김해공항에 새 돈이 도착했다. 해방 직후 군정청 시절 조선식산은행 총재를 역임했던 해리 로빈슨 해군 소령이 공수했다. 7월 20일 새로운 은행권 발행이 공고되고, 22일 대구에서 최초의 ‘한국은행권’이 유통되기 시작했다. 새 돈을 뿌리는 것만으로는 불충분했다. 21일 미 공군이 서울 원효로의 조선서적인쇄주식회사를 폭격했지만, 북한은 여전히 엄청난 양의 100원권을 갖고 있었다. 그 돈이 워커라인(포항-영천-창년-마산-통영에 이르는 저지선) 안쪽으로 넘어와 남한의 화폐질서를 무너뜨리고 있었다. 이런 상황이 이어지면 전쟁도 승산이 없다.8월 28일 대통령은 ‘조선은행권 유통 및 교환에 관한 건(긴급명령 제10호)’을 발표했다. 그리고 9월 15일 인천상륙작전에 맞춰 100원권 조선은행권을 강제 퇴출시켰다(다른 종류의 지폐들까지 퇴출시킬 여력은 없었다). 처음에는 워커라인 이남과 제주도에서만 실시되다가 유엔군의 북진에 따라 점차 확대했다. 서울-경기-강원(10월)과 충청-전라-경상(11월) 지역에 이어 빨치산 출몰지역(1951년 4월)까지 확대되면서 남부군 이태가 경남 함양의 어느 산자락을 헤맬 때 그의 배낭에 있던 100원짜리 조선은행권은 시나브로 쓸 수 없는 휴지조각이 되어갔다.[김진형 부총재가 ‘WON’ 표기 결정]전쟁 초기에 미발행은행권과 화폐 인쇄원판을 고스란히 두고 피난한 것은 대통령이 화내는 것으로 끝날 일이 아니었다. 그 때문에 한국은행은 전쟁 초기의 골든타임에 화폐의 운반과 공급, 교환에 너무 많은 시간과 인력을 빼앗겼다. 공비들의 총탄을 뚫고 조선은행권을 회수하는 과정에서 사망자와 부상자도 생겼다. 첫 단추를 잘못 끼운 대가였다.그 일을 교훈삼아 6개월 뒤 1·4후퇴 때는 준비가 철저했다. 한국은행은 국군의 퇴각이 결정되자 미발행은행권을 소각했다. 그리고 답십리에 있던 재무부 전매국의 담배갑 인쇄기를 부산으로 반출했다. 서울에서 거의 유일하게 남아있던 인쇄기였다. 이번에는 조선서적인쇄주식회사 기술자들도 함께 후퇴했다. 그들은 부산 동래구 명륜동의 어느 공장에서 1951년 3월 1일부터 돈을 찍기 시작했다. 8명의 서적 인쇄공들이 7명의 한국은행 직원 지시에 따라 개인 소유 크레용 공장에서 재무부의 담배갑 인쇄기로 돈을 찍는, 황당하고 한심한 상황이었다. 그래서 1951년 8월 13일 ‘한국조폐공사법’이 제정되고 10월 1일 150만원의 정부 자본금으로 조폐공사가 출범했다.조폐공사와 한국은행권은 전쟁 중에 탄생했다. 돈에 적힌 ‘WON’도 마찬가지다. 1888년 최초의 서양식 금화를 제작할 때 고종의 명을 받았던 윤치호는 ‘WARN’이라고 썼다. 일본이 이를 ‘WHAN’(1893년)이라고 고치고, 러시아는 다시 ‘WON’(1901년)으로 바꿨다. 일제강점기에는 조선은행권의 ‘원(圓)’은 ‘YEN’으로 표기됐다. 1950년 7월 5일 재무장관과 한국은행 총재가 김진형에게 보내는 지시서에는 ‘WHAN’이라고 적혀있었다. 하지만 김진형이 현지에서 ‘WON’으로 고쳤다. 근거는 없었다. 전쟁 중에 김진형 혼자서 결정한 ‘WON’은 2012년 한국은행법 개정을 통해서 비로소 법적 근거를 갖췄다.돌이켜 보건대, 지위 고하를 막론하고 전쟁 초기에 실수가 너무 많았다. 그러나 순발력은 좋았다. 무사안일과 무신경 속에서 해방이 되고 5년이 넘도록 조선은행권을 계속 썼으나 막상 급해지니까 전광석화처럼 회수했다. 지리산 빨치산을 뺨치는 민첩함이었다. 전쟁 중의 경제정책은 임기응변 그 자체였다. 이것이 다음 이야기의 주제다.차현진 한국은행 인재개발원장hyeonjin.cha@bok.or.kr	https://news.joins.com/article/21044762
37	37	조폐공사	구미시‘장애인(통합)복지카드 맞춤형 등기배송 서비스’시행	ko		 구미시(시장 남유진)에서는 장애인(통합)복지카드를 민원인이 원하는 장소에서 등기 우편으로 받아볼 수 있는 ‘맞춤형 등기배송 서비스’를 2016년 2월부터 시행하고 있다. 기존 장애인(통합)복지카드는 신청인이 주민센터 방문 신청→조폐공사 카드제작→시청→주민센터→본인 직접 수령하는 절차로 카드수령까지 30일 정도의 시간이 소요되고, 거동이 불편한 장애인이 신청 및 수령을 위해 2회 이상 읍면동 주민센터에 방문해야 하는 등 매우 불편했다. 이에 구미시는 1천만원의 예산 확보 및 충청지방우정청과 2월 17일부터 협약체결을 통해 카드신청 1건당 배송료 3,220원을 지원하고, 제작 완료된 카드를 대전대덕우체국에서 신청인에게 직접 등기 배송함으로써 카드 수령에 소요되던 시간을 30일에서 7일로 단축함은 물론 직접 방문 수령하던 민원인의 불편도 해소시켰다. 장애인(통합)복지카드 재발급을 위해 주민센터를 찾은 한 민원인은 “예전에는 카드를 수령하기까지 시간도 오래 걸리고 주민센터에 몇 번씩 오가야 했는데, 이제는 내가 받고 싶은 장소에서 7일 만에 카드를 직접 수령할 수 있어 편리하다.”며 구미시에 고마움을 전했으며, 남유진 구미시장은 “개별 등기배송을 통해 민원인의 시간과 비용뿐만 아니라 행정력 또한 절감되었으며, 장애인(통합)복지카드 One-stop 발급뿐만 아니라, 다양한 민원처리시책 추진을 통해 구미시 장애인복지 및 편의증진에 힘쓰겠다.”고 전했다.	http://www.gmilbo.net/news/article.html?no=35305
